id,name,type,humanReadableCardType,frameType,desc,archetype,cardmarket_price,tcgplayer_price,ebay_price,amazon_price,coolstuffinc_price
75425320,Disciples of the True Dracophoenix,Spell Card,Continuous Spell,spell,"You can target 3 ""True Draco"" and/or ""True King"" cards in your GY; shuffle them into the Deck, then draw 1 card. During your Main Phase, you can: Immediately after this effect resolves, Tribute Summon 1 ""True Draco"" or ""True King"" monster face-up. If this card is sent from the Spell & Trap Zone to the GY: You can target 1 Spell/Trap on the field; destroy it. You can only use each effect of ""Disciples of the True Dracophoenix"" once per turn.",True Draco,0.2,0.09,3.99,1.0,0.49
42149850,Disposable Learner Device,Spell Card,Equip Spell,spell,"The equipped monster gains 200 ATK for each monster in your GY. During the End Phase, if this card is in the GY because it was sent there from the field this turn: You can Set this card, but banish it when it leaves the field. You can only use this effect of ""Disposable Learner Device"" once per turn.",,0.04,0.04,0.99,0.2,0.49
12397569,Divine Domain Baatistina,Spell Card,Field Spell,spell,"During your Main Phase: You can send 1 ""Tistina"" monster from your Deck to your GY, then if your opponent controls 3 or more face-up cards, you can Special Summon 1 ""Crystal God Tistina"" from your hand or Deck. You can only use this effect of ""Divine Domain Baatistina"" once per turn. If this card in your Field Zone is destroyed by your opponent's card effect: You can Special Summon 1 ""Tistina"" monster from your Deck or GY.",Tistina,0.37,0.21,0.0,0.0,1.99
7373632,Divine Evolution,Spell Card,Normal Spell,spell,"This card's activation and effect cannot be negated. Choose 1 monster you control whose original Type is Divine-Beast or whose original name is ""The Wicked Avatar"", ""The Wicked Dreadroot"", or ""The Wicked Eraser"", except a monster(s) already affected by ""Divine Evolution"", and it gains 1000 ATK/DEF, its effect activations and its activated effects cannot be negated, also it gains the following effect.
● When this card declares an attack: You can make your opponent send 1 monster they control to the GY (their choice).",Wicked God,0.35,0.19,1.44,1.24,0.79
31423101,Divine Sword - Phoenix Blade,Spell Card,Equip Spell,spell,"Equip only to a Warrior monster. It gains 300 ATK. During your Main Phase, if this card is in your GY: You can banish 2 Warrior monsters from your GY; add this card to your hand.",,0.16,0.29,1.76,2.01,0.79
53639887,Divine Temple of the Snake-Eye,Spell Card,Field Spell,spell,"When this card is activated: You can place 1 ""Snake-Eye"" monster from your hand, Deck, or GY face-up in its owner's Spell & Trap Zone as a Continuous Spell. Level 1 FIRE monsters you control gain 1100 ATK. Once per turn, if your opponent Normal or Special Summons a monster(s) (except during the Damage Step): You can target 1 Monster Card on the field treated as a Continuous Spell; Special Summon it to your field. You can only activate 1 ""Divine Temple of the Snake-Eye"" per turn.",Snake-Eye,1.01,0.92,0.0,0.0,9.99
15854426,Divine Wind of Mist Valley,Spell Card,Field Spell,spell,"Once per turn, if a WIND monster you control returns to the hand (except during the Damage Step): You can Special Summon 1 Level 4 or lower WIND monster from your Deck.",Mist Valley,0.13,0.13,0.99,0.99,0.25
32671443,Doctor D,Spell Card,Normal Spell,spell,"Banish 1 ""Destiny HERO"" monster from your GY; add to your hand or Special Summon 1 ""Destiny HERO"" monster from your GY. You can banish this card from your GY, then target 2 ""Destiny HERO"" monsters you control; choose 1 of those monsters, its ATK becomes the other monster's ATK, until the end of this turn.",,0.08,0.12,0.99,0.39,0.39
73866096,Dodododraw,Spell Card,Normal Spell,spell,"Send 1 ""Dododo"" monster from your hand or face-up from your side of the field to the Graveyard; draw 2 cards. You can only activate 1 ""Dodododraw"" per turn.",Dododo,0.11,0.15,2.95,0.25,0.25
65589010,Dogmatika Nation,Spell Card,Field Spell,spell,"Neither player can target ""Dogmatika"" monsters you control with effects of monsters that were Special Summoned from the Extra Deck. You can only use each of the following effects of ""Dogmatika Nation"" once per turn.
● After damage calculation, if your ""Dogmatika"" monster battled an opponent's monster: Destroy that opponent's monster.
● If this face-up card in the Field Zone is destroyed by an opponent's card effect: You can have each player send 1 monster from their Extra Deck to the GY.",Dogmatika,0.11,0.09,0.99,0.45,0.25
87481592,Dogmatikacism,Spell Card,Equip Spell,spell,"If the equipped monster is a ""Dogmatika"" monster, it gains ATK equal to its Level x 100. If not, it loses 200 ATK for each ""Dogmatika"" monster you control. If this card is sent to the GY because the equipped monster is destroyed: You can send 1 monster from your Extra Deck to the GY. You can only use this effect of ""Dogmatikacism"" once per turn.",Dogmatika,0.06,0.09,0.99,12.99,0.49
31002402,Dogmatikalamity,Spell Card,Ritual Spell,spell,"This card can be used to Ritual Summon any ""Dogmatika"" Ritual Monster. You must also Tribute monsters from your hand or field, whose total Levels exactly equal the Level of the Ritual Monster you Ritual Summon, or send 1 monster from your Extra Deck to the GY, whose Level equals the Level of the Ritual Monster you Ritual Summon. For the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck. You can only activate 1 ""Dogmatikalamity"" per turn.",Dogmatika,0.13,0.32,1.0,12.99,0.49
60921537,Dogmatikamacabre,Spell Card,Ritual Spell,spell,"This card can be used to Ritual Summon any ""Dogmatika"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or banish Fusion or Synchro Monsters from your GY, whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon, then, if both ""White Knight of Dogmatika"" and ""White Relic of Dogmatika"" are on the field, you can look at either your Extra Deck or your opponent's, and send 1 monster from it to the GY. You can only activate 1 ""Dogmatikamacabre"" per turn.",Dogmatika,0.1,0.08,0.99,0.25,0.39
35569555,Dogmatikamatrix,Spell Card,Continuous Spell,spell,"When this card is activated: You can add 1 ""Dogmatika"" Ritual Monster or 1 ""Dogmatika"" Ritual Spell from your Deck to your hand, then if your opponent controls a monster, you can add 1 ""Dogmatika"" card from your Deck to your hand. Once per turn, if you control a ""Dogmatika"" Ritual Monster: You can look at either player's Extra Deck, and send 1 monster from it to the GY. You can only activate 1 ""Dogmatikamatrix"" per turn.",Dogmatika,1.84,0.61,0.99,0.0,0.49
71595845,Doll Happiness,Spell Card,Continuous Spell,spell,"When this card is activated: Add 1 ""Grandpa Demetto"" or ""Box of Friends"" from your Deck to your hand. While you control ""Princess Cologne"", your opponent's monsters cannot target monsters with 0 ATK or DEF for attacks. Once per turn: You can destroy 1 monster in your hand or field, and if you do, send 1 ""Doll Monster"" card from your Deck to the GY, also you cannot Special Summon monsters from the Extra Deck for the rest of this turn, except Xyz Monsters. You can only activate ""Doll Happiness"" once per turn.",Doll,0.03,0.07,3.47,0.25,0.49
67331360,Doll House,Spell Card,Field Spell,spell,"You can target 1 Normal Monster in your GY with 0 ATK or DEF, or, if you control ""Princess Cologne"", you can target 2 such monsters instead; Special Summon 1 monster from your Deck with the same name as each target, as a Level 6 DARK monster. You can only use this effect of ""Doll House"" once per turn. When an opponent's monster declares an attack: You can attach 1 ""Grandpa Demetto"" you control to ""Princess Cologne"" you control as material, then end the Battle Phase.",,0.06,0.11,3.47,0.39,0.49
84171830,Domain of the True Monarchs,Spell Card,Field Spell,spell,"While you have no cards in your Extra Deck and you are the only player that controls a Tribute Summoned monster, your opponent cannot Special Summon monsters from the Extra Deck. If a Tribute Summoned monster you control attacks an opponent's monster, it gains 800 ATK during damage calculation only. Once per turn: You can reduce the Level of 1 monster with 2800 ATK and 1000 DEF in your hand by 2 until the end of this turn (even after they are Summoned/Set, and even if this card leaves the field).",Monarch,0.36,0.17,0.99,0.39,0.79
32663969,Domino Effect,Spell Card,Continuous Spell,spell,"When a monster your opponent controls is destroyed by battle and sent to the Graveyard, you can send 1 monster you control to the Graveyard to destroy 1 monster your opponent controls.",,0.05,0.18,0.99,0.2,0.39
93238626,Don Thousand's Throne,Spell Card,Continuous Spell,spell,"During each of your opponent's End Phases: Gain Life Points equal to the number of times you took battle damage this turn x 500. When a ""Number"" monster you control is targeted for an attack, except ""Number C"" monsters: You can send this card to the Graveyard; negate the attack, then Special Summon, from your Extra Deck, 1 ""Number C"" monster with the same number in its name as that ""Number"" monster you control, by using it as the Xyz Material. (This Special Summon is treated as an Xyz Summon. Xyz Materials attached to it also become Xyz Materials on the Summoned monster.) You can only control 1 ""Don Thousand's Throne"".",,0.17,0.17,1.69,0.25,0.49
65938950,"Don't Slip, the Dogs of War",Spell Card,Field Spell,spell,"When either player draws a Tuner(s) for their normal draw in their Draw Phase: They can reveal that card(s); they draw 2 cards. If your opponent draws by this effect: You lose 2000 LP, and if you do, send this card to the GY.",,0.06,0.08,0.0,0.0,0.49
101302057,Doom-Z Raider,Spell Card,Continuous Spell,spell,"During your Main Phase: You can destroy 1 other ""Doom-Z"" card in your hand or face-up field, then add to your hand, or Special Summon, 1 ""Doom-Z"" monster from your Deck, also you cannot Special Summon from the Extra Deck for the rest of this turn, except Xyz Monsters. If this card is destroyed by card effect: You can target 1 face-up monster on the field; destroy it. You can only use 1 ""Doom-Z Raider"" effect per turn, and only once that turn.",Doom-Z,0.0,0.0,0.0,0.0,0.0
23965037,Doriado's Blessing,Spell Card,Ritual Spell,spell,"This card is used to Ritual Summon ""Elemental Mistress Doriado"". You must also Tribute monsters whose total Levels equal 3 or more from the field or your hand.",Doriado,0.06,0.27,0.99,2.54,0.25
34187685,Double Attack,Spell Card,Normal Spell,spell,Discard 1 Monster Card from your hand to the Graveyard. Select 1 monster on your side of the field with a lower Level than the discarded monster. The selected monster can attack twice this turn.,,0.04,0.22,0.99,0.2,0.25
60176682,Double Attack! Wind and Thunder!!,Spell Card,Quick-Play Spell,spell,"If you control a ""Gate Guardian"" monster: Target 1 card on the field; destroy it. During your Main Phase: You can banish this card from your GY; add 1 of your ""Sanga of the Thunder"", ""Kazejin"", or ""Suijin"" that is banished or in your Deck to your hand. You can only use this effect of ""Double Attack! Wind and Thunder!!"" once per turn.",Signature move,0.17,0.23,0.0,0.0,0.79
75652080,Double Cyclone,Spell Card,Quick-Play Spell,spell,Target 1 Spell/Trap you control and 1 Spell/Trap your opponent controls; destroy them.,,0.06,0.23,0.99,0.2,0.39
44883600,Double Defender,Spell Card,Continuous Spell,spell,"Once per turn, when an opponent's monster declares an attack while you control 2 or more face-up Defense Position monsters: You can target the attacking monster; negate that attack.",,0.05,0.14,0.99,0.25,0.25
38179121,Double Evolution Pill,Spell Card,Normal Spell,spell,"Banish 1 Dinosaur monster and 1 non-Dinosaur monster from your hand and/or GY; Special Summon 1 Level 7 or higher Dinosaur monster from your hand or Deck, ignoring its Summoning conditions. You can only activate 1 ""Double Evolution Pill"" per turn.",,0.17,0.13,2.94,2.47,0.49
81881839,Double Exposure,Spell Card,Continuous Spell,spell,"You can target 2 Level 6 or lower monsters with the same name on the field; their Levels are doubled. At the start of the Battle Phase: You can target 1 ""Cipher"" monster you control; choose 1 other face-up monster on the field, and its name becomes that ""Cipher"" monster's, until the End Phase. You can only use each effect of ""Double Exposure"" once per turn.",,0.11,0.11,0.99,1.15,0.39
10218411,Double Fusion,Spell Card,Normal Spell,spell,"Pay 500 LP; Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as material, then you can Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as material.",Fusion,0.0,0.0,0.0,0.0,0.0
73239437,Double Hero Attack,Spell Card,Quick-Play Spell,spell,"If you control a Fusion Monster that lists ""Elemental HERO Neos"" as material: Target 1 ""HERO"" Fusion Monster in your GY; Special Summon it, ignoring its Summoning conditions. You can only activate 1 ""Double Hero Attack"" per turn.",Elemental HERO,0.18,0.19,0.99,1.0,0.39
94770493,Double or Nothing!,Spell Card,Quick-Play Spell,spell,"When a monster's attack is negated: Target that monster; it can make a second attack during this Battle Phase, and if it does, its ATK is doubled during the Damage Step only.",,0.13,0.28,1.99,1.39,0.99
